"Date,""Open"",""High"",""Low"",""Close"",""Result ‌CCI‌ (20)"""
"Mon Jun 29 2020 10:15:00 GMT+0530 (India Standard Time),""21063.70"",""21145.40"",""21027.10"",""21128.20"",""-145.36"""
"Mon Jun 29 2020 10:30:00 GMT+0530 (India Standard Time),""21128.60"",""21175.85"",""21117.95"",""21168.45"",""-99.97"""
"Mon Jun 29 2020 10:45:00 GMT+0530 (India Standard Time),""21166.75"",""21174.10"",""21064.20"",""21151.70"",""-95.19"""
"Mon Jun 29 2020 11:00:00 GMT+0530 (India Standard Time),""21153.10"",""21215.00"",""21145.90"",""21166.85"",""-66.50"""
"Mon Jun 29 2020 11:15:00 GMT+0530 (India Standard Time),""21165.75"",""21176.25"",""21081.60"",""21108.30"",""-78.87"""
"Mon Jun 29 2020 11:30:00 GMT+0530 (India Standard Time),""21110.20"",""21164.65"",""21075.20"",""21135.05"",""-69.82"""
"Mon Jun 29 2020 11:45:00 GMT+0530 (India Standard Time),""21138.00"",""21181.45"",""21123.40"",""21152.45"",""-54.01"""
"Mon Jun 29 2020 12:00:00 GMT+0530 (India Standard Time),""21151.15"",""21162.50"",""21088.75"",""21137.80"",""-57.41"""
"Mon Jun 29 2020 12:15:00 GMT+0530 (India Standard Time),""21137.00"",""21171.25"",""21121.45"",""21125.75"",""-49.50"""
"Mon Jun 29 2020 12:30:00 GMT+0530 (India Standard Time),""21126.15"",""21302.15"",""21123.95"",""21280.15"",""-9.23"""
"Mon Jun 29 2020 12:45:00 GMT+0530 (India Standard Time),""21279.20"",""21315.90"",""21235.40"",""21264.60"",""10.39"""
"Mon Jun 29 2020 13:00:00 GMT+0530 (India Standard Time),""21266.75"",""21285.90"",""21171.65"",""21186.55"",""-9.26"""
"Mon Jun 29 2020 13:15:00 GMT+0530 (India Standard Time),""21185.05"",""21218.15"",""21136.70"",""21190.40"",""-21.19"""
"Mon Jun 29 2020 13:30:00 GMT+0530 (India Standard Time),""21188.75"",""21194.65"",""21080.10"",""21106.10"",""-52.14"""
"Mon Jun 29 2020 13:45:00 GMT+0530 (India Standard Time),""21103.85"",""21182.60"",""21076.40"",""21166.25"",""-36.14"""
"Mon Jun 29 2020 14:00:00 GMT+0530 (India Standard Time),""21166.25"",""21233.25"",""21157.85"",""21176.10"",""58.74"""
"Mon Jun 29 2020 14:15:00 GMT+0530 (India Standard Time),""21177.60"",""21232.70"",""21146.10"",""21231.50"",""83.07"""
"Mon Jun 29 2020 14:30:00 GMT+0530 (India Standard Time),""21237.90"",""21274.70"",""21200.55"",""21251.45"",""126.41"""
"Mon Jun 29 2020 14:45:00 GMT+0530 (India Standard Time),""21250.05"",""21306.80"",""21198.55"",""21216.45"",""108.52"""
"Mon Jun 29 2020 15:00:00 GMT+0530 (India Standard Time),""21216.45"",""21401.05"",""21204.55"",""21397.30"",""209.82"""
"Mon Jun 29 2020 15:15:00 GMT+0530 (India Standard Time),""21397.30"",""21436.10"",""21354.50"",""21370.25"",""224.44"""
"Tue Jun 30 2020 09:15:00 GMT+0530 (India Standard Time),""21524.30"",""21609.70"",""21504.55"",""21595.70"",""306.09"""
"Tue Jun 30 2020 09:30:00 GMT+0530 (India Standard Time),""21595.55"",""21649.90"",""21570.10"",""21597.25"",""250.32"""
"Tue Jun 30 2020 09:45:00 GMT+0530 (India Standard Time),""21597.15"",""21608.40"",""21541.40"",""21561.15"",""175.16"""
"Tue Jun 30 2020 10:00:00 GMT+0530 (India Standard Time),""21561.60"",""21597.90"",""21529.65"",""21578.50"",""142.14"""
"Tue Jun 30 2020 10:15:00 GMT+0530 (India Standard Time),""21579.65"",""21586.20"",""21470.20"",""21493.60"",""99.46"""
"Tue Jun 30 2020 10:30:00 GMT+0530 (India Standard Time),""21493.20"",""21553.90"",""21468.30"",""21550.75"",""89.78"""
"Tue Jun 30 2020 10:45:00 GMT+0530 (India Standard Time),""21551.30"",""21603.10"",""21534.75"",""21536.40"",""92.02"""
"Tue Jun 30 2020 11:00:00 GMT+0530 (India Standard Time),""21539.05"",""21561.90"",""21494.50"",""21511.85"",""68.51"""
"Tue Jun 30 2020 11:15:00 GMT+0530 (India Standard Time),""21511.50"",""21547.10"",""21470.60"",""21492.50"",""54.39"""
"Tue Jun 30 2020 11:30:00 GMT+0530 (India Standard Time),""21490.00"",""21520.20"",""21451.30"",""21485.85"",""42.67"""
"Tue Jun 30 2020 11:45:00 GMT+0530 (India Standard Time),""21488.55"",""21488.60"",""21423.70"",""21470.75"",""28.16"""
"Tue Jun 30 2020 12:00:00 GMT+0530 (India Standard Time),""21470.80"",""21504.75"",""21442.00"",""21470.55"",""28.65"""
"Tue Jun 30 2020 12:15:00 GMT+0530 (India Standard Time),""21473.30"",""21519.60"",""21436.70"",""21485.85"",""27.32"""
"Tue Jun 30 2020 12:30:00 GMT+0530 (India Standard Time),""21487.55"",""21533.15"",""21375.25"",""21411.55"",""-2.39"""
"Tue Jun 30 2020 12:45:00 GMT+0530 (India Standard Time),""21410.80"",""21469.60"",""21393.90"",""21447.70"",""-14.05"""
"Tue Jun 30 2020 13:00:00 GMT+0530 (India Standard Time),""21446.65"",""21499.40"",""21405.45"",""21461.55"",""-11.83"""
"Tue Jun 30 2020 13:15:00 GMT+0530 (India Standard Time),""21461.65"",""21505.00"",""21438.45"",""21466.20"",""-11.03"""
"Tue Jun 30 2020 13:30:00 GMT+0530 (India Standard Time),""21468.45"",""21506.10"",""21433.80"",""21477.15"",""-25.23"""
"Tue Jun 30 2020 13:45:00 GMT+0530 (India Standard Time),""21483.35"",""21486.05"",""21391.95"",""21459.75"",""-74.00"""
"Tue Jun 30 2020 14:00:00 GMT+0530 (India Standard Time),""21458.05"",""21463.50"",""21410.60"",""21432.75"",""-96.89"""
"Tue Jun 30 2020 14:15:00 GMT+0530 (India Standard Time),""21433.10"",""21434.65"",""21233.35"",""21259.25"",""-248.93"""
"Tue Jun 30 2020 14:30:00 GMT+0530 (India Standard Time),""21258.30"",""21327.85"",""21214.90"",""21320.50"",""-246.12"""
"Tue Jun 30 2020 14:45:00 GMT+0530 (India Standard Time),""21321.50"",""21394.70"",""21308.30"",""21343.05"",""-142.79"""
"Tue Jun 30 2020 15:00:00 GMT+0530 (India Standard Time),""21341.85"",""21374.15"",""21333.05"",""21374.15"",""-111.76"""
"Tue Jun 30 2020 15:15:00 GMT+0530 (India Standard Time),""21375.65"",""21406.25"",""21352.60"",""21378.25"",""-78.02"""
"Wed Jul 01 2020 09:15:00 GMT+0530 (India Standard Time),""21354.10"",""21438.95"",""21284.35"",""21421.20"",""-65.80"""
"Wed Jul 01 2020 09:30:00 GMT+0530 (India Standard Time),""21423.30"",""21495.50"",""21423.30"",""21444.15"",""31.30"""
"Wed Jul 01 2020 09:45:00 GMT+0530 (India Standard Time),""21445.05"",""21578.90"",""21445.05"",""21563.80"",""127.50"""
"Wed Jul 01 2020 10:00:00 GMT+0530 (India Standard Time),""21569.50"",""21592.85"",""21533.55"",""21555.35"",""158.98"""
"Wed Jul 01 2020 10:15:00 GMT+0530 (India Standard Time),""21557.70"",""21572.00"",""21518.25"",""21530.65"",""126.25"""
"Wed Jul 01 2020 10:30:00 GMT+0530 (India Standard Time),""21531.80"",""21564.30"",""21491.65"",""21504.05"",""94.22"""
"Wed Jul 01 2020 10:45:00 GMT+0530 (India Standard Time),""21505.30"",""21538.65"",""21476.60"",""21526.70"",""82.26"""
"Wed Jul 01 2020 11:00:00 GMT+0530 (India Standard Time),""21522.80"",""21575.60"",""21521.85"",""21549.45"",""112.06"""
"Wed Jul 01 2020 11:15:00 GMT+0530 (India Standard Time),""21546.65"",""21717.35"",""21526.05"",""21674.55"",""174.71"""
"Wed Jul 01 2020 11:30:00 GMT+0530 (India Standard Time),""21676.05"",""21704.90"",""21643.60"",""21660.60"",""168.97"""
"Wed Jul 01 2020 11:45:00 GMT+0530 (India Standard Time),""21661.30"",""21706.80"",""21653.55"",""21700.00"",""153.22"""
"Wed Jul 01 2020 12:00:00 GMT+0530 (India Standard Time),""21702.70"",""21765.00"",""21673.45"",""21747.70"",""153.89"""
"Wed Jul 01 2020 12:15:00 GMT+0530 (India Standard Time),""21745.15"",""21779.40"",""21709.50"",""21712.90"",""135.73"""
"Wed Jul 01 2020 12:30:00 GMT+0530 (India Standard Time),""21714.35"",""21735.15"",""21677.85"",""21735.15"",""111.93"""
"Wed Jul 01 2020 12:45:00 GMT+0530 (India Standard Time),""21735.50"",""21860.20"",""21735.50"",""21848.90"",""145.43"""
"Wed Jul 01 2020 13:00:00 GMT+0530 (India Standard Time),""21849.10"",""21863.00"",""21776.55"",""21830.10"",""132.23"""
"Wed Jul 01 2020 13:15:00 GMT+0530 (India Standard Time),""21831.90"",""21895.30"",""21793.00"",""21893.40"",""132.52"""
"Wed Jul 01 2020 13:30:00 GMT+0530 (India Standard Time),""21892.75"",""21929.65"",""21874.20"",""21883.30"",""133.24"""
"Wed Jul 01 2020 13:45:00 GMT+0530 (India Standard Time),""21881.85"",""21881.85"",""21749.60"",""21818.75"",""87.62"""
"Wed Jul 01 2020 14:00:00 GMT+0530 (India Standard Time),""21824.35"",""21921.70"",""21810.55"",""21903.65"",""108.99"""
"Wed Jul 01 2020 14:15:00 GMT+0530 (India Standard Time),""21904.25"",""21944.25"",""21856.35"",""21904.75"",""111.75"""
"Wed Jul 01 2020 14:30:00 GMT+0530 (India Standard Time),""21903.70"",""21966.90"",""21866.40"",""21926.45"",""111.48"""
"Wed Jul 01 2020 14:45:00 GMT+0530 (India Standard Time),""21922.50"",""21993.50"",""21843.45"",""21978.45"",""109.95"""
"Wed Jul 01 2020 15:00:00 GMT+0530 (India Standard Time),""21976.10"",""22060.75"",""21971.20"",""22005.05"",""132.23"""
"Wed Jul 01 2020 15:15:00 GMT+0530 (India Standard Time),""22004.65"",""22007.20"",""21883.35"",""21892.55"",""80.90"""
"Thu Jul 02 2020 09:15:00 GMT+0530 (India Standard Time),""22133.80"",""22247.05"",""22133.80"",""22204.10"",""204.48"""
"Thu Jul 02 2020 09:30:00 GMT+0530 (India Standard Time),""22204.35"",""22329.20"",""22160.40"",""22314.10"",""213.30"""
"Thu Jul 02 2020 09:45:00 GMT+0530 (India Standard Time),""22316.85"",""22344.70"",""22239.95"",""22242.00"",""190.25"""
"Thu Jul 02 2020 10:00:00 GMT+0530 (India Standard Time),""22240.05"",""22277.90"",""22219.35"",""22238.10"",""150.70"""
"Thu Jul 02 2020 10:15:00 GMT+0530 (India Standard Time),""22241.30"",""22249.00"",""22021.90"",""22050.75"",""76.51"""
"Thu Jul 02 2020 10:30:00 GMT+0530 (India Standard Time),""22046.40"",""22088.80"",""21987.65"",""22038.20"",""38.13"""
"Thu Jul 02 2020 10:45:00 GMT+0530 (India Standard Time),""22040.65"",""22087.60"",""22024.65"",""22045.00"",""38.05"""
"Thu Jul 02 2020 11:00:00 GMT+0530 (India Standard Time),""22047.85"",""22054.35"",""21912.45"",""21951.00"",""-5.21"""
"Thu Jul 02 2020 11:15:00 GMT+0530 (India Standard Time),""21948.85"",""21986.90"",""21890.60"",""21935.75"",""-30.26"""
"Thu Jul 02 2020 11:30:00 GMT+0530 (India Standard Time),""21934.60"",""22094.05"",""21930.30"",""22078.60"",""16.50"""
"Thu Jul 02 2020 11:45:00 GMT+0530 (India Standard Time),""22078.65"",""22099.75"",""22030.00"",""22066.30"",""28.51"""
"Thu Jul 02 2020 12:00:00 GMT+0530 (India Standard Time),""22066.65"",""22159.20"",""22045.85"",""22155.10"",""54.51"""
"Thu Jul 02 2020 12:15:00 GMT+0530 (India Standard Time),""22152.35"",""22170.25"",""22082.25"",""22124.25"",""51.85"""
"Thu Jul 02 2020 12:30:00 GMT+0530 (India Standard Time),""22122.00"",""22148.15"",""22043.90"",""22134.40"",""34.90"""
"Thu Jul 02 2020 12:45:00 GMT+0530 (India Standard Time),""22140.70"",""22166.95"",""22087.15"",""22127.35"",""40.85"""
"Thu Jul 02 2020 13:00:00 GMT+0530 (India Standard Time),""22124.20"",""22140.75"",""22022.80"",""22080.00"",""2.70"""
"Thu Jul 02 2020 13:15:00 GMT+0530 (India Standard Time),""22083.90"",""22136.50"",""22073.75"",""22106.05"",""15.27"""
"Thu Jul 02 2020 13:30:00 GMT+0530 (India Standard Time),""22114.45"",""22117.40"",""22050.75"",""22094.15"",""-6.28"""
"Thu Jul 02 2020 13:45:00 GMT+0530 (India Standard Time),""22096.10"",""22226.40"",""22095.15"",""22212.65"",""69.18"""
"Thu Jul 02 2020 14:00:00 GMT+0530 (India Standard Time),""22216.80"",""22245.30"",""22151.50"",""22216.65"",""84.96"""
"Thu Jul 02 2020 14:15:00 GMT+0530 (India Standard Time),""22214.45"",""22231.05"",""22179.90"",""22195.60"",""81.92"""
"Thu Jul 02 2020 14:30:00 GMT+0530 (India Standard Time),""22195.90"",""22203.95"",""22026.65"",""22038.30"",""-19.81"""
"Thu Jul 02 2020 14:45:00 GMT+0530 (India Standard Time),""22037.75"",""22059.25"",""21972.30"",""21991.20"",""-100.14"""
"Thu Jul 02 2020 15:00:00 GMT+0530 (India Standard Time),""21990.50"",""22010.95"",""21929.50"",""21929.50"",""-142.90"""
"Thu Jul 02 2020 15:15:00 GMT+0530 (India Standard Time),""21930.60"",""21997.65"",""21900.70"",""21992.60"",""-116.04"""
"Fri Jul 03 2020 09:15:00 GMT+0530 (India Standard Time),""22101.75"",""22126.80"",""22004.10"",""22020.60"",""-24.73"""
"Fri Jul 03 2020 09:30:00 GMT+0530 (India Standard Time),""22019.70"",""22057.45"",""21875.85"",""21886.40"",""-124.96"""
"Fri Jul 03 2020 09:45:00 GMT+0530 (India Standard Time),""21885.15"",""21911.60"",""21816.40"",""21875.40"",""-174.79"""
"Fri Jul 03 2020 10:00:00 GMT+0530 (India Standard Time),""21877.45"",""21940.55"",""21848.40"",""21884.15"",""-146.34"""
"Fri Jul 03 2020 10:15:00 GMT+0530 (India Standard Time),""21883.35"",""21930.50"",""21833.55"",""21928.30"",""-121.90"""
"Fri Jul 03 2020 10:30:00 GMT+0530 (India Standard Time),""21927.75"",""21981.75"",""21912.70"",""21950.90"",""-72.78"""
"Fri Jul 03 2020 10:45:00 GMT+0530 (India Standard Time),""21951.15"",""21989.55"",""21925.85"",""21968.50"",""-56.60"""
"Fri Jul 03 2020 11:00:00 GMT+0530 (India Standard Time),""21967.90"",""21968.80"",""21848.90"",""21895.80"",""-87.29"""
"Fri Jul 03 2020 11:15:00 GMT+0530 (India Standard Time),""21890.50"",""21934.25"",""21871.50"",""21932.45"",""-73.98"""
"Fri Jul 03 2020 11:30:00 GMT+0530 (India Standard Time),""21933.25"",""21997.75"",""21918.70"",""21989.10"",""-31.02"""
"Fri Jul 03 2020 11:45:00 GMT+0530 (India Standard Time),""21985.80"",""22036.10"",""21980.20"",""21999.30"",""-1.48"""
"Fri Jul 03 2020 12:00:00 GMT+0530 (India Standard Time),""22000.45"",""22020.65"",""21952.70"",""21970.95"",""-15.89"""
"Fri Jul 03 2020 12:15:00 GMT+0530 (India Standard Time),""21972.30"",""22016.30"",""21966.65"",""22003.20"",""-0.82"""
"Fri Jul 03 2020 12:30:00 GMT+0530 (India Standard Time),""22003.15"",""22051.90"",""21922.75"",""21934.85"",""-16.40"""
"Fri Jul 03 2020 12:45:00 GMT+0530 (India Standard Time),""21934.80"",""21972.10"",""21899.65"",""21962.50"",""-36.02"""
"Fri Jul 03 2020 13:00:00 GMT+0530 (India Standard Time),""21957.70"",""21960.90"",""21872.50"",""21879.35"",""-86.86"""
"Fri Jul 03 2020 13:15:00 GMT+0530 (India Standard Time),""21878.70"",""21926.75"",""21873.70"",""21888.50"",""-92.15"""
"Fri Jul 03 2020 13:30:00 GMT+0530 (India Standard Time),""21886.90"",""21887.25"",""21771.20"",""21802.90"",""-189.31"""
"Fri Jul 03 2020 13:45:00 GMT+0530 (India Standard Time),""21801.95"",""21881.75"",""21769.35"",""21840.75"",""-145.06"""
"Fri Jul 03 2020 14:00:00 GMT+0530 (India Standard Time),""21840.60"",""21903.70"",""21807.55"",""21867.35"",""-92.41"""
"Fri Jul 03 2020 14:15:00 GMT+0530 (India Standard Time),""21866.80"",""21890.20"",""21839.60"",""21849.35"",""-85.69"""
"Fri Jul 03 2020 14:30:00 GMT+0530 (India Standard Time),""21849.25"",""21864.30"",""21799.60"",""21864.30"",""-99.80"""
"Fri Jul 03 2020 14:45:00 GMT+0530 (India Standard Time),""21865.65"",""21877.95"",""21825.05"",""21834.75"",""-91.88"""
"Fri Jul 03 2020 15:00:00 GMT+0530 (India Standard Time),""21834.65"",""21864.50"",""21822.10"",""21848.70"",""-86.11"""
"Fri Jul 03 2020 15:15:00 GMT+0530 (India Standard Time),""21849.15"",""21891.15"",""21833.45"",""21854.00"",""-62.22"""
"Mon Jul 06 2020 09:15:00 GMT+0530 (India Standard Time),""22270.95"",""22288.65"",""22189.10"",""22260.75"",""312.08"""
"Mon Jul 06 2020 09:30:00 GMT+0530 (India Standard Time),""22264.15"",""22321.00"",""22264.15"",""22275.85"",""261.74"""
"Mon Jul 06 2020 09:45:00 GMT+0530 (India Standard Time),""22272.80"",""22290.60"",""22230.65"",""22280.80"",""194.40"""
"Mon Jul 06 2020 10:00:00 GMT+0530 (India Standard Time),""22282.45"",""22343.00"",""22258.10"",""22264.75"",""168.16"""
"Mon Jul 06 2020 10:15:00 GMT+0530 (India Standard Time),""22261.00"",""22269.70"",""22187.55"",""22205.40"",""111.37"""
"Mon Jul 06 2020 10:30:00 GMT+0530 (India Standard Time),""22201.55"",""22237.00"",""22186.05"",""22218.10"",""93.58"""
"Mon Jul 06 2020 10:45:00 GMT+0530 (India Standard Time),""22218.15"",""22267.05"",""22209.50"",""22261.45"",""92.54"""
"Mon Jul 06 2020 11:00:00 GMT+0530 (India Standard Time),""22263.90"",""22273.60"",""22219.70"",""22265.05"",""83.32"""
"Mon Jul 06 2020 11:15:00 GMT+0530 (India Standard Time),""22262.60"",""22286.75"",""22244.40"",""22278.75"",""79.34"""
"Mon Jul 06 2020 11:30:00 GMT+0530 (India Standard Time),""22271.25"",""22298.95"",""22255.45"",""22281.95"",""73.87"""
"Mon Jul 06 2020 11:45:00 GMT+0530 (India Standard Time),""22284.35"",""22293.90"",""22246.20"",""22262.15"",""63.70"""
"Mon Jul 06 2020 12:00:00 GMT+0530 (India Standard Time),""22263.80"",""22282.35"",""22242.20"",""22268.40"",""57.48"""
"Mon Jul 06 2020 12:15:00 GMT+0530 (India Standard Time),""22269.50"",""22293.35"",""22241.90"",""22266.15"",""54.10"""
"Mon Jul 06 2020 12:30:00 GMT+0530 (India Standard Time),""22265.40"",""22283.40"",""22251.05"",""22267.85"",""50.58"""
"Mon Jul 06 2020 12:45:00 GMT+0530 (India Standard Time),""22266.60"",""22352.30"",""22266.60"",""22324.95"",""66.46"""
"Mon Jul 06 2020 13:00:00 GMT+0530 (India Standard Time),""22325.80"",""22336.00"",""22291.15"",""22306.95"",""64.03"""
"Mon Jul 06 2020 13:15:00 GMT+0530 (India Standard Time),""22307.85"",""22376.90"",""22302.15"",""22349.20"",""83.82"""
"Mon Jul 06 2020 13:30:00 GMT+0530 (India Standard Time),""22349.40"",""22394.65"",""22327.20"",""22327.20"",""98.08"""
"Mon Jul 06 2020 13:45:00 GMT+0530 (India Standard Time),""22331.05"",""22334.50"",""22222.35"",""22281.45"",""33.63"""
"Mon Jul 06 2020 14:00:00 GMT+0530 (India Standard Time),""22281.70"",""22293.90"",""22242.20"",""22264.40"",""-21.96"""
"Mon Jul 06 2020 14:15:00 GMT+0530 (India Standard Time),""22265.05"",""22288.70"",""22229.75"",""22241.45"",""-59.48"""
"Mon Jul 06 2020 14:30:00 GMT+0530 (India Standard Time),""22240.45"",""22274.90"",""22179.30"",""22187.50"",""-147.06"""
"Mon Jul 06 2020 14:45:00 GMT+0530 (India Standard Time),""22185.35"",""22229.60"",""22171.75"",""22219.45"",""-144.77"""
"Mon Jul 06 2020 15:00:00 GMT+0530 (India Standard Time),""22218.90"",""22218.90"",""22180.40"",""22202.15"",""-138.70"""
"Mon Jul 06 2020 15:15:00 GMT+0530 (India Standard Time),""22199.15"",""22241.35"",""22182.30"",""22204.40"",""-115.62"""
"Tue Jul 07 2020 09:15:00 GMT+0530 (India Standard Time),""22254.30"",""22254.30"",""22109.10"",""22109.10"",""-198.42"""
