"Date,""Open"",""High"",""Low"",""Close"",""Result ‌CCI‌ (20)"""
"Wed Aug 18 2021 14:00:00 GMT+0530 (India Standard Time),""16581.80"",""16587.20"",""16556.50"",""16564.80"",""-130.21"""
"Wed Aug 18 2021 14:15:00 GMT+0530 (India Standard Time),""16563.85"",""16579.60"",""16541.80"",""16545.10"",""-130.22"""
"Wed Aug 18 2021 14:30:00 GMT+0530 (India Standard Time),""16545.60"",""16559.15"",""16538.40"",""16541.50"",""-123.58"""
"Wed Aug 18 2021 14:45:00 GMT+0530 (India Standard Time),""16542.85"",""16562.70"",""16537.40"",""16562.70"",""-98.64"""
"Wed Aug 18 2021 15:00:00 GMT+0530 (India Standard Time),""16563.55"",""16590.30"",""16559.45"",""16576.80"",""-62.53"""
"Wed Aug 18 2021 15:15:00 GMT+0530 (India Standard Time),""16576.60"",""16580.10"",""16545.75"",""16550.40"",""-78.42"""
"Fri Aug 20 2021 09:15:00 GMT+0530 (India Standard Time),""16382.50"",""16475.35"",""16377.10"",""16462.45"",""-220.68"""
"Fri Aug 20 2021 09:30:00 GMT+0530 (India Standard Time),""16462.30"",""16501.75"",""16454.75"",""16490.10"",""-147.99"""
"Fri Aug 20 2021 09:45:00 GMT+0530 (India Standard Time),""16490.15"",""16509.20"",""16475.95"",""16475.95"",""-132.31"""
"Fri Aug 20 2021 10:00:00 GMT+0530 (India Standard Time),""16476.15"",""16478.55"",""16447.60"",""16466.35"",""-147.46"""
"Fri Aug 20 2021 10:15:00 GMT+0530 (India Standard Time),""16465.70"",""16486.40"",""16445.70"",""16453.75"",""-132.19"""
"Fri Aug 20 2021 10:30:00 GMT+0530 (India Standard Time),""16453.25"",""16459.20"",""16423.35"",""16436.95"",""-138.74"""
"Fri Aug 20 2021 10:45:00 GMT+0530 (India Standard Time),""16437.00"",""16443.55"",""16404.60"",""16410.20"",""-137.84"""
"Fri Aug 20 2021 11:00:00 GMT+0530 (India Standard Time),""16409.65"",""16427.95"",""16405.70"",""16415.80"",""-121.75"""
"Fri Aug 20 2021 11:15:00 GMT+0530 (India Standard Time),""16416.40"",""16462.35"",""16416.40"",""16446.40"",""-83.42"""
"Fri Aug 20 2021 11:30:00 GMT+0530 (India Standard Time),""16446.45"",""16491.45"",""16445.30"",""16470.60"",""-47.05"""
"Fri Aug 20 2021 11:45:00 GMT+0530 (India Standard Time),""16472.00"",""16477.95"",""16452.55"",""16464.35"",""-46.66"""
"Fri Aug 20 2021 12:00:00 GMT+0530 (India Standard Time),""16464.70"",""16473.60"",""16457.75"",""16471.10"",""-38.97"""
"Fri Aug 20 2021 12:15:00 GMT+0530 (India Standard Time),""16471.70"",""16487.75"",""16454.90"",""16474.05"",""-28.67"""
"Fri Aug 20 2021 12:30:00 GMT+0530 (India Standard Time),""16474.70"",""16480.65"",""16454.35"",""16472.80"",""-28.34"""
"Fri Aug 20 2021 12:45:00 GMT+0530 (India Standard Time),""16472.40"",""16473.45"",""16435.30"",""16442.65"",""-53.84"""
"Fri Aug 20 2021 13:00:00 GMT+0530 (India Standard Time),""16442.10"",""16449.30"",""16424.95"",""16441.25"",""-71.51"""
"Fri Aug 20 2021 13:15:00 GMT+0530 (India Standard Time),""16440.60"",""16461.55"",""16428.05"",""16456.30"",""-49.10"""
"Fri Aug 20 2021 13:30:00 GMT+0530 (India Standard Time),""16456.35"",""16469.45"",""16441.45"",""16441.45"",""-39.39"""
"Fri Aug 20 2021 13:45:00 GMT+0530 (India Standard Time),""16441.80"",""16453.65"",""16430.75"",""16437.30"",""-59.90"""
"Fri Aug 20 2021 14:00:00 GMT+0530 (India Standard Time),""16436.80"",""16473.70"",""16435.65"",""16466.10"",""18.81"""
"Fri Aug 20 2021 14:15:00 GMT+0530 (India Standard Time),""16466.50"",""16506.50"",""16463.85"",""16486.05"",""119.81"""
"Fri Aug 20 2021 14:30:00 GMT+0530 (India Standard Time),""16486.90"",""16501.05"",""16463.20"",""16471.15"",""92.65"""
"Fri Aug 20 2021 14:45:00 GMT+0530 (India Standard Time),""16470.90"",""16489.35"",""16460.65"",""16464.80"",""70.28"""
"Fri Aug 20 2021 15:00:00 GMT+0530 (India Standard Time),""16465.80"",""16487.40"",""16460.55"",""16460.55"",""59.04"""
"Fri Aug 20 2021 15:15:00 GMT+0530 (India Standard Time),""16460.55"",""16461.95"",""16411.40"",""16415.65"",""-98.72"""
"Mon Aug 23 2021 09:15:00 GMT+0530 (India Standard Time),""16592.25"",""16592.25"",""16542.60"",""16549.80"",""325.65"""
"Mon Aug 23 2021 09:30:00 GMT+0530 (India Standard Time),""16549.20"",""16561.10"",""16527.55"",""16531.70"",""221.54"""
"Mon Aug 23 2021 09:45:00 GMT+0530 (India Standard Time),""16532.15"",""16550.00"",""16498.30"",""16501.75"",""133.23"""
"Mon Aug 23 2021 10:00:00 GMT+0530 (India Standard Time),""16500.60"",""16524.75"",""16490.05"",""16501.60"",""85.78"""
"Mon Aug 23 2021 10:15:00 GMT+0530 (India Standard Time),""16501.25"",""16510.20"",""16479.90"",""16480.25"",""39.08"""
"Mon Aug 23 2021 10:30:00 GMT+0530 (India Standard Time),""16479.95"",""16480.15"",""16405.60"",""16443.45"",""-81.29"""
"Mon Aug 23 2021 10:45:00 GMT+0530 (India Standard Time),""16444.65"",""16445.15"",""16396.20"",""16442.85"",""-109.22"""
"Mon Aug 23 2021 11:00:00 GMT+0530 (India Standard Time),""16443.50"",""16489.90"",""16443.50"",""16462.40"",""-16.64"""
"Mon Aug 23 2021 11:15:00 GMT+0530 (India Standard Time),""16463.60"",""16481.50"",""16444.20"",""16477.05"",""-10.76"""
"Mon Aug 23 2021 11:30:00 GMT+0530 (India Standard Time),""16477.95"",""16496.35"",""16471.65"",""16481.05"",""23.02"""
"Mon Aug 23 2021 11:45:00 GMT+0530 (India Standard Time),""16481.35"",""16501.80"",""16477.05"",""16497.95"",""39.93"""
"Mon Aug 23 2021 12:00:00 GMT+0530 (India Standard Time),""16498.50"",""16520.05"",""16487.60"",""16513.70"",""69.18"""
"Mon Aug 23 2021 12:15:00 GMT+0530 (India Standard Time),""16513.90"",""16518.05"",""16487.25"",""16502.40"",""51.96"""
"Mon Aug 23 2021 12:30:00 GMT+0530 (India Standard Time),""16502.35"",""16510.45"",""16483.30"",""16485.20"",""22.77"""
"Mon Aug 23 2021 12:45:00 GMT+0530 (India Standard Time),""16484.70"",""16497.20"",""16471.75"",""16487.55"",""-0.85"""
"Mon Aug 23 2021 13:00:00 GMT+0530 (India Standard Time),""16487.15"",""16503.45"",""16478.55"",""16496.45"",""18.46"""
"Mon Aug 23 2021 13:15:00 GMT+0530 (India Standard Time),""16497.15"",""16517.30"",""16494.00"",""16509.75"",""52.81"""
"Mon Aug 23 2021 13:30:00 GMT+0530 (India Standard Time),""16510.00"",""16525.40"",""16499.25"",""16524.15"",""71.35"""
"Mon Aug 23 2021 13:45:00 GMT+0530 (India Standard Time),""16523.10"",""16530.35"",""16505.00"",""16520.10"",""71.02"""
"Mon Aug 23 2021 14:00:00 GMT+0530 (India Standard Time),""16520.10"",""16537.05"",""16509.90"",""16526.75"",""79.98"""
"Mon Aug 23 2021 14:15:00 GMT+0530 (India Standard Time),""16527.45"",""16529.95"",""16505.70"",""16516.80"",""72.79"""
"Mon Aug 23 2021 14:30:00 GMT+0530 (India Standard Time),""16516.80"",""16524.70"",""16488.85"",""16516.50"",""57.84"""
"Mon Aug 23 2021 14:45:00 GMT+0530 (India Standard Time),""16515.85"",""16520.80"",""16487.25"",""16495.70"",""31.28"""
"Mon Aug 23 2021 15:00:00 GMT+0530 (India Standard Time),""16495.05"",""16517.85"",""16495.05"",""16498.20"",""40.56"""
"Mon Aug 23 2021 15:15:00 GMT+0530 (India Standard Time),""16497.30"",""16499.00"",""16485.70"",""16488.30"",""-5.43"""
"Tue Aug 24 2021 09:15:00 GMT+0530 (India Standard Time),""16561.40"",""16579.55"",""16512.65"",""16539.50"",""172.28"""
"Tue Aug 24 2021 09:30:00 GMT+0530 (India Standard Time),""16540.75"",""16554.40"",""16529.95"",""16533.00"",""153.24"""
"Tue Aug 24 2021 09:45:00 GMT+0530 (India Standard Time),""16533.05"",""16547.60"",""16499.10"",""16517.65"",""70.80"""
"Tue Aug 24 2021 10:00:00 GMT+0530 (India Standard Time),""16517.50"",""16523.75"",""16496.00"",""16515.65"",""18.89"""
"Tue Aug 24 2021 10:15:00 GMT+0530 (India Standard Time),""16515.55"",""16546.20"",""16515.20"",""16533.70"",""108.61"""
"Tue Aug 24 2021 10:30:00 GMT+0530 (India Standard Time),""16534.85"",""16546.00"",""16531.20"",""16532.30"",""117.56"""
"Tue Aug 24 2021 10:45:00 GMT+0530 (India Standard Time),""16533.35"",""16538.25"",""16522.05"",""16533.70"",""82.04"""
"Tue Aug 24 2021 11:00:00 GMT+0530 (India Standard Time),""16532.50"",""16538.00"",""16529.65"",""16532.10"",""82.44"""
"Tue Aug 24 2021 11:15:00 GMT+0530 (India Standard Time),""16532.35"",""16551.05"",""16528.50"",""16551.00"",""118.40"""
"Tue Aug 24 2021 11:30:00 GMT+0530 (India Standard Time),""16550.95"",""16553.30"",""16538.65"",""16538.70"",""108.05"""
"Tue Aug 24 2021 11:45:00 GMT+0530 (India Standard Time),""16538.90"",""16547.00"",""16530.85"",""16546.45"",""89.09"""
"Tue Aug 24 2021 12:00:00 GMT+0530 (India Standard Time),""16546.55"",""16562.35"",""16543.75"",""16558.00"",""136.40"""
"Tue Aug 24 2021 12:15:00 GMT+0530 (India Standard Time),""16557.85"",""16572.00"",""16553.25"",""16560.35"",""147.89"""
"Tue Aug 24 2021 12:30:00 GMT+0530 (India Standard Time),""16560.45"",""16578.30"",""16556.40"",""16567.50"",""151.44"""
"Tue Aug 24 2021 12:45:00 GMT+0530 (India Standard Time),""16568.40"",""16577.35"",""16564.75"",""16570.60"",""144.83"""
"Tue Aug 24 2021 13:00:00 GMT+0530 (India Standard Time),""16570.65"",""16576.25"",""16562.05"",""16565.70"",""119.47"""
"Tue Aug 24 2021 13:15:00 GMT+0530 (India Standard Time),""16565.25"",""16589.10"",""16559.90"",""16586.95"",""142.42"""
"Tue Aug 24 2021 13:30:00 GMT+0530 (India Standard Time),""16587.20"",""16606.05"",""16585.55"",""16594.70"",""179.23"""
"Tue Aug 24 2021 13:45:00 GMT+0530 (India Standard Time),""16594.20"",""16617.55"",""16585.65"",""16613.15"",""177.25"""
"Tue Aug 24 2021 14:00:00 GMT+0530 (India Standard Time),""16613.10"",""16625.65"",""16613.10"",""16617.05"",""187.10"""
"Tue Aug 24 2021 14:15:00 GMT+0530 (India Standard Time),""16617.30"",""16638.25"",""16609.55"",""16634.95"",""174.31"""
"Tue Aug 24 2021 14:30:00 GMT+0530 (India Standard Time),""16634.50"",""16640.15"",""16623.55"",""16625.35"",""152.38"""
"Tue Aug 24 2021 14:45:00 GMT+0530 (India Standard Time),""16626.60"",""16642.50"",""16626.60"",""16638.45"",""144.26"""
"Tue Aug 24 2021 15:00:00 GMT+0530 (India Standard Time),""16638.70"",""16646.45"",""16622.40"",""16624.65"",""116.41"""
"Tue Aug 24 2021 15:15:00 GMT+0530 (India Standard Time),""16624.95"",""16631.10"",""16608.15"",""16615.75"",""79.37"""
"Wed Aug 25 2021 09:15:00 GMT+0530 (India Standard Time),""16654.00"",""16694.45"",""16650.50"",""16688.95"",""169.20"""
"Wed Aug 25 2021 09:30:00 GMT+0530 (India Standard Time),""16689.00"",""16698.90"",""16661.55"",""16668.90"",""145.96"""
"Wed Aug 25 2021 09:45:00 GMT+0530 (India Standard Time),""16667.25"",""16687.10"",""16651.25"",""16681.20"",""125.21"""
"Wed Aug 25 2021 10:00:00 GMT+0530 (India Standard Time),""16681.25"",""16698.15"",""16676.55"",""16682.60"",""131.55"""
"Wed Aug 25 2021 10:15:00 GMT+0530 (India Standard Time),""16681.15"",""16687.00"",""16666.50"",""16685.65"",""110.69"""
"Wed Aug 25 2021 10:30:00 GMT+0530 (India Standard Time),""16684.20"",""16693.25"",""16679.55"",""16688.25"",""112.99"""
"Wed Aug 25 2021 10:45:00 GMT+0530 (India Standard Time),""16686.95"",""16692.20"",""16676.05"",""16689.50"",""101.57"""
"Wed Aug 25 2021 11:00:00 GMT+0530 (India Standard Time),""16689.25"",""16689.55"",""16675.70"",""16680.85"",""84.93"""
"Wed Aug 25 2021 11:15:00 GMT+0530 (India Standard Time),""16680.95"",""16711.55"",""16670.35"",""16703.30"",""96.42"""
"Wed Aug 25 2021 11:30:00 GMT+0530 (India Standard Time),""16702.35"",""16707.60"",""16637.85"",""16646.05"",""34.47"""
"Wed Aug 25 2021 11:45:00 GMT+0530 (India Standard Time),""16644.95"",""16665.95"",""16630.10"",""16659.20"",""3.83"""
"Wed Aug 25 2021 12:00:00 GMT+0530 (India Standard Time),""16659.40"",""16673.95"",""16655.55"",""16664.90"",""25.53"""
"Wed Aug 25 2021 12:15:00 GMT+0530 (India Standard Time),""16664.10"",""16680.90"",""16662.80"",""16675.40"",""40.17"""
"Wed Aug 25 2021 12:30:00 GMT+0530 (India Standard Time),""16674.90"",""16680.00"",""16666.50"",""16670.00"",""32.71"""
"Wed Aug 25 2021 12:45:00 GMT+0530 (India Standard Time),""16669.70"",""16674.85"",""16653.80"",""16656.75"",""-6.53"""
"Wed Aug 25 2021 13:00:00 GMT+0530 (India Standard Time),""16657.15"",""16672.40"",""16654.65"",""16667.20"",""-3.04"""
"Wed Aug 25 2021 13:15:00 GMT+0530 (India Standard Time),""16666.65"",""16689.75"",""16665.90"",""16687.30"",""56.47"""
"Wed Aug 25 2021 13:30:00 GMT+0530 (India Standard Time),""16686.95"",""16693.50"",""16665.00"",""16675.20"",""38.16"""
"Wed Aug 25 2021 13:45:00 GMT+0530 (India Standard Time),""16675.40"",""16683.20"",""16669.60"",""16675.50"",""22.34"""
"Wed Aug 25 2021 14:00:00 GMT+0530 (India Standard Time),""16674.90"",""16680.10"",""16649.80"",""16649.80"",""-114.10"""
"Wed Aug 25 2021 14:15:00 GMT+0530 (India Standard Time),""16649.75"",""16664.25"",""16637.20"",""16638.20"",""-179.61"""
"Wed Aug 25 2021 14:30:00 GMT+0530 (India Standard Time),""16638.20"",""16657.80"",""16630.05"",""16630.05"",""-182.72"""
"Wed Aug 25 2021 14:45:00 GMT+0530 (India Standard Time),""16630.70"",""16642.90"",""16617.70"",""16636.90"",""-178.86"""
"Wed Aug 25 2021 15:00:00 GMT+0530 (India Standard Time),""16636.45"",""16644.15"",""16625.75"",""16628.75"",""-153.11"""
"Wed Aug 25 2021 15:15:00 GMT+0530 (India Standard Time),""16629.40"",""16643.00"",""16627.05"",""16635.40"",""-125.73"""
"Thu Aug 26 2021 09:15:00 GMT+0530 (India Standard Time),""16627.95"",""16655.10"",""16612.70"",""16654.15"",""-90.50"""
"Thu Aug 26 2021 09:30:00 GMT+0530 (India Standard Time),""16654.55"",""16663.55"",""16641.20"",""16660.70"",""-23.11"""
"Thu Aug 26 2021 09:45:00 GMT+0530 (India Standard Time),""16660.55"",""16673.70"",""16656.35"",""16664.75"",""25.74"""
"Thu Aug 26 2021 10:00:00 GMT+0530 (India Standard Time),""16664.00"",""16675.80"",""16658.20"",""16666.55"",""44.97"""
"Thu Aug 26 2021 10:15:00 GMT+0530 (India Standard Time),""16667.65"",""16683.25"",""16666.75"",""16669.65"",""73.01"""
"Thu Aug 26 2021 10:30:00 GMT+0530 (India Standard Time),""16670.70"",""16674.70"",""16665.35"",""16670.40"",""53.34"""
"Thu Aug 26 2021 10:45:00 GMT+0530 (India Standard Time),""16670.50"",""16676.15"",""16662.05"",""16668.15"",""45.07"""
"Thu Aug 26 2021 11:00:00 GMT+0530 (India Standard Time),""16668.15"",""16670.30"",""16655.45"",""16663.55"",""20.03"""
"Thu Aug 26 2021 11:15:00 GMT+0530 (India Standard Time),""16664.00"",""16666.15"",""16650.05"",""16661.45"",""3.79"""
"Thu Aug 26 2021 11:30:00 GMT+0530 (India Standard Time),""16661.85"",""16675.45"",""16659.95"",""16660.15"",""33.84"""
"Thu Aug 26 2021 11:45:00 GMT+0530 (India Standard Time),""16660.45"",""16668.70"",""16655.05"",""16660.40"",""15.13"""
"Thu Aug 26 2021 12:00:00 GMT+0530 (India Standard Time),""16660.20"",""16661.90"",""16641.20"",""16650.10"",""-32.22"""
"Thu Aug 26 2021 12:15:00 GMT+0530 (India Standard Time),""16650.75"",""16662.40"",""16635.50"",""16640.15"",""-52.43"""
"Thu Aug 26 2021 12:30:00 GMT+0530 (India Standard Time),""16640.00"",""16645.25"",""16627.10"",""16630.55"",""-104.41"""
"Thu Aug 26 2021 12:45:00 GMT+0530 (India Standard Time),""16630.55"",""16634.75"",""16603.55"",""16631.90"",""-140.72"""
"Thu Aug 26 2021 13:00:00 GMT+0530 (India Standard Time),""16632.35"",""16642.95"",""16628.35"",""16639.65"",""-67.81"""
"Thu Aug 26 2021 13:15:00 GMT+0530 (India Standard Time),""16638.60"",""16650.40"",""16628.45"",""16648.85"",""-42.12"""
"Thu Aug 26 2021 13:30:00 GMT+0530 (India Standard Time),""16648.60"",""16649.65"",""16628.45"",""16638.90"",""-62.66"""
"Thu Aug 26 2021 13:45:00 GMT+0530 (India Standard Time),""16639.40"",""16644.60"",""16629.45"",""16637.90"",""-73.44"""
"Thu Aug 26 2021 14:00:00 GMT+0530 (India Standard Time),""16639.70"",""16653.05"",""16637.80"",""16640.90"",""-43.48"""
"Thu Aug 26 2021 14:15:00 GMT+0530 (India Standard Time),""16641.35"",""16648.80"",""16627.40"",""16632.85"",""-80.89"""
"Thu Aug 26 2021 14:30:00 GMT+0530 (India Standard Time),""16632.95"",""16636.70"",""16607.15"",""16613.20"",""-145.59"""
"Thu Aug 26 2021 14:45:00 GMT+0530 (India Standard Time),""16612.85"",""16626.75"",""16606.75"",""16613.25"",""-142.68"""
"Thu Aug 26 2021 15:00:00 GMT+0530 (India Standard Time),""16613.85"",""16642.15"",""16613.85"",""16640.35"",""-63.65"""
"Thu Aug 26 2021 15:15:00 GMT+0530 (India Standard Time),""16640.05"",""16650.45"",""16624.55"",""16631.95"",""-42.30"""
"Fri Aug 27 2021 09:15:00 GMT+0530 (India Standard Time),""16642.55"",""16655.10"",""16583.90"",""16583.90"",""-167.06"""
"Fri Aug 27 2021 09:30:00 GMT+0530 (India Standard Time),""16585.15"",""16604.70"",""16566.95"",""16598.50"",""-225.40"""
"Fri Aug 27 2021 09:45:00 GMT+0530 (India Standard Time),""16598.35"",""16636.05"",""16597.35"",""16622.80"",""-77.85"""
"Fri Aug 27 2021 10:00:00 GMT+0530 (India Standard Time),""16623.90"",""16638.00"",""16617.55"",""16636.75"",""-13.31"""
"Fri Aug 27 2021 10:15:00 GMT+0530 (India Standard Time),""16636.60"",""16652.40"",""16635.65"",""16651.55"",""77.09"""
"Fri Aug 27 2021 10:30:00 GMT+0530 (India Standard Time),""16651.70"",""16668.00"",""16651.25"",""16654.55"",""141.91"""
"Fri Aug 27 2021 10:45:00 GMT+0530 (India Standard Time),""16653.80"",""16667.00"",""16644.75"",""16652.70"",""122.14"""
"Fri Aug 27 2021 11:00:00 GMT+0530 (India Standard Time),""16652.45"",""16668.15"",""16648.45"",""16667.25"",""145.96"""
"Fri Aug 27 2021 11:15:00 GMT+0530 (India Standard Time),""16667.20"",""16674.60"",""16664.95"",""16673.40"",""167.66"""
"Fri Aug 27 2021 11:30:00 GMT+0530 (India Standard Time),""16673.40"",""16691.55"",""16673.40"",""16690.80"",""197.39"""
"Fri Aug 27 2021 11:45:00 GMT+0530 (India Standard Time),""16690.30"",""16694.50"",""16674.45"",""16691.20"",""166.60"""
"Fri Aug 27 2021 12:00:00 GMT+0530 (India Standard Time),""16690.65"",""16695.50"",""16682.20"",""16689.90"",""146.74"""
"Fri Aug 27 2021 12:15:00 GMT+0530 (India Standard Time),""16689.65"",""16692.45"",""16677.05"",""16687.30"",""116.45"""
"Fri Aug 27 2021 12:30:00 GMT+0530 (India Standard Time),""16687.90"",""16695.50"",""16682.85"",""16682.85"",""105.23"""
"Fri Aug 27 2021 12:45:00 GMT+0530 (India Standard Time),""16682.65"",""16704.40"",""16679.20"",""16698.25"",""107.80"""
"Fri Aug 27 2021 13:00:00 GMT+0530 (India Standard Time),""16697.55"",""16700.70"",""16688.15"",""16699.70"",""101.06"""
"Fri Aug 27 2021 13:15:00 GMT+0530 (India Standard Time),""16699.30"",""16711.20"",""16689.45"",""16706.05"",""104.90"""
"Fri Aug 27 2021 13:30:00 GMT+0530 (India Standard Time),""16706.05"",""16712.30"",""16682.25"",""16700.05"",""87.29"""
"Fri Aug 27 2021 13:45:00 GMT+0530 (India Standard Time),""16700.20"",""16709.45"",""16690.75"",""16699.80"",""83.17"""
"Fri Aug 27 2021 14:00:00 GMT+0530 (India Standard Time),""16700.90"",""16705.75"",""16685.90"",""16696.30"",""67.72"""
"Fri Aug 27 2021 14:15:00 GMT+0530 (India Standard Time),""16695.65"",""16713.05"",""16695.25"",""16705.30"",""84.18"""
"Fri Aug 27 2021 14:30:00 GMT+0530 (India Standard Time),""16705.40"",""16720.75"",""16695.15"",""16704.30"",""89.46"""
"Fri Aug 27 2021 14:45:00 GMT+0530 (India Standard Time),""16704.85"",""16710.25"",""16696.30"",""16701.00"",""75.18"""
"Fri Aug 27 2021 15:00:00 GMT+0530 (India Standard Time),""16700.40"",""16718.15"",""16700.40"",""16711.90"",""107.22"""
"Fri Aug 27 2021 15:15:00 GMT+0530 (India Standard Time),""16711.65"",""16714.25"",""16688.45"",""16691.55"",""46.29"""
"Mon Aug 30 2021 09:15:00 GMT+0530 (India Standard Time),""16775.85"",""16830.00"",""16766.20"",""16816.60"",""458.19"""
"Mon Aug 30 2021 09:30:00 GMT+0530 (India Standard Time),""16815.70"",""16838.60"",""16814.20"",""16832.35"",""359.59"""
"Mon Aug 30 2021 09:45:00 GMT+0530 (India Standard Time),""16832.20"",""16852.10"",""16832.20"",""16849.10"",""259.72"""
"Mon Aug 30 2021 10:00:00 GMT+0530 (India Standard Time),""16849.95"",""16854.15"",""16843.30"",""16849.55"",""193.60"""
"Mon Aug 30 2021 10:15:00 GMT+0530 (India Standard Time),""16850.45"",""16865.75"",""16849.35"",""16861.85"",""161.25"""
"Mon Aug 30 2021 10:30:00 GMT+0530 (India Standard Time),""16861.20"",""16880.25"",""16861.20"",""16877.90"",""144.01"""
"Mon Aug 30 2021 10:45:00 GMT+0530 (India Standard Time),""16878.40"",""16880.95"",""16857.15"",""16857.65"",""114.13"""
"Mon Aug 30 2021 11:00:00 GMT+0530 (India Standard Time),""16858.60"",""16874.45"",""16855.30"",""16869.25"",""99.74"""
"Mon Aug 30 2021 11:15:00 GMT+0530 (India Standard Time),""16868.70"",""16874.15"",""16856.35"",""16857.30"",""85.19"""
"Mon Aug 30 2021 11:30:00 GMT+0530 (India Standard Time),""16857.30"",""16860.25"",""16847.65"",""16851.30"",""68.92"""
"Mon Aug 30 2021 11:45:00 GMT+0530 (India Standard Time),""16851.40"",""16864.15"",""16848.15"",""16859.15"",""66.03"""
"Mon Aug 30 2021 12:00:00 GMT+0530 (India Standard Time),""16858.85"",""16868.20"",""16858.50"",""16862.85"",""65.76"""
"Mon Aug 30 2021 12:15:00 GMT+0530 (India Standard Time),""16862.30"",""16866.80"",""16857.35"",""16857.35"",""58.80"""
"Mon Aug 30 2021 12:30:00 GMT+0530 (India Standard Time),""16857.85"",""16872.85"",""16857.10"",""16872.75"",""61.63"""
"Mon Aug 30 2021 12:45:00 GMT+0530 (India Standard Time),""16872.85"",""16878.65"",""16870.30"",""16875.85"",""66.09"""
"Mon Aug 30 2021 13:00:00 GMT+0530 (India Standard Time),""16875.40"",""16885.35"",""16872.45"",""16885.35"",""71.47"""
"Mon Aug 30 2021 13:15:00 GMT+0530 (India Standard Time),""16885.00"",""16890.90"",""16878.90"",""16886.60"",""77.21"""
"Mon Aug 30 2021 13:30:00 GMT+0530 (India Standard Time),""16886.25"",""16890.75"",""16877.50"",""16879.05"",""75.59"""
"Mon Aug 30 2021 13:45:00 GMT+0530 (India Standard Time),""16878.60"",""16890.20"",""16874.75"",""16884.25"",""83.49"""
"Mon Aug 30 2021 14:00:00 GMT+0530 (India Standard Time),""16883.80"",""16898.80"",""16879.50"",""16897.90"",""134.92"""
"Mon Aug 30 2021 14:15:00 GMT+0530 (India Standard Time),""16896.90"",""16916.15"",""16895.05"",""16903.75"",""183.30"""
"Mon Aug 30 2021 14:30:00 GMT+0530 (India Standard Time),""16903.50"",""16907.30"",""16892.25"",""16906.20"",""148.90"""
"Mon Aug 30 2021 14:45:00 GMT+0530 (India Standard Time),""16905.50"",""16910.75"",""16895.75"",""16909.50"",""145.59"""
"Mon Aug 30 2021 15:00:00 GMT+0530 (India Standard Time),""16910.10"",""16934.30"",""16907.05"",""16934.30"",""198.80"""
"Mon Aug 30 2021 15:15:00 GMT+0530 (India Standard Time),""16933.45"",""16951.30"",""16930.75"",""16938.70"",""214.41"""
"Tue Aug 31 2021 09:15:00 GMT+0530 (India Standard Time),""16947.50"",""16994.90"",""16942.90"",""16972.90"",""240.79"""
"Tue Aug 31 2021 09:30:00 GMT+0530 (India Standard Time),""16972.70"",""16973.80"",""16916.70"",""16925.40"",""126.43"""
"Tue Aug 31 2021 09:45:00 GMT+0530 (India Standard Time),""16924.55"",""16958.45"",""16917.95"",""16948.65"",""115.60"""
"Tue Aug 31 2021 10:00:00 GMT+0530 (India Standard Time),""16948.95"",""16956.75"",""16937.75"",""16955.35"",""118.18"""
"Tue Aug 31 2021 10:15:00 GMT+0530 (India Standard Time),""16955.15"",""16967.55"",""16951.50"",""16963.90"",""126.62"""
"Tue Aug 31 2021 10:30:00 GMT+0530 (India Standard Time),""16964.40"",""16991.55"",""16963.85"",""16987.85"",""145.26"""
"Tue Aug 31 2021 10:45:00 GMT+0530 (India Standard Time),""16987.65"",""16994.50"",""16958.45"",""16961.00"",""109.90"""
"Tue Aug 31 2021 11:00:00 GMT+0530 (India Standard Time),""16961.20"",""16978.25"",""16954.15"",""16969.95"",""92.16"""
"Tue Aug 31 2021 11:15:00 GMT+0530 (India Standard Time),""16969.40"",""16969.95"",""16956.25"",""16962.25"",""75.67"""
"Tue Aug 31 2021 11:30:00 GMT+0530 (India Standard Time),""16962.35"",""16975.30"",""16956.35"",""16974.40"",""80.31"""
"Tue Aug 31 2021 11:45:00 GMT+0530 (India Standard Time),""16973.90"",""16987.90"",""16972.90"",""16983.80"",""99.88"""
"Tue Aug 31 2021 12:00:00 GMT+0530 (India Standard Time),""16983.80"",""17001.35"",""16976.80"",""16999.55"",""115.86"""
"Tue Aug 31 2021 12:15:00 GMT+0530 (India Standard Time),""16999.25"",""17012.10"",""16988.10"",""17010.90"",""129.32"""
"Tue Aug 31 2021 12:30:00 GMT+0530 (India Standard Time),""17010.35"",""17024.35"",""17004.10"",""17016.40"",""143.68"""
"Tue Aug 31 2021 12:45:00 GMT+0530 (India Standard Time),""17016.15"",""17035.10"",""17015.05"",""17032.75"",""161.81"""
"Tue Aug 31 2021 13:00:00 GMT+0530 (India Standard Time),""17032.35"",""17047.55"",""17032.25"",""17044.80"",""176.84"""
"Tue Aug 31 2021 13:15:00 GMT+0530 (India Standard Time),""17044.65"",""17051.65"",""16982.90"",""17015.25"",""105.54"""
"Tue Aug 31 2021 13:30:00 GMT+0530 (India Standard Time),""17014.35"",""17036.85"",""17010.10"",""17035.85"",""117.62"""
"Tue Aug 31 2021 13:45:00 GMT+0530 (India Standard Time),""17035.90"",""17060.25"",""17035.80"",""17053.10"",""147.38"""
"Tue Aug 31 2021 14:00:00 GMT+0530 (India Standard Time),""17052.95"",""17059.00"",""17017.70"",""17038.45"",""106.91"""
