"Date,""Open"",""High"",""Low"",""Close"",""Result ‌CCI‌ (20)"""
"Mon Nov 08 2021 10:45:00 GMT+0530 (India Standard Time),""19024.70"",""19049.25"",""19008.40"",""19017.85"",""82.10"""
"Mon Nov 08 2021 11:00:00 GMT+0530 (India Standard Time),""19022.40"",""19079.45"",""19018.30"",""19071.30"",""127.16"""
"Mon Nov 08 2021 11:15:00 GMT+0530 (India Standard Time),""19070.60"",""19078.65"",""19018.90"",""19021.70"",""89.33"""
"Mon Nov 08 2021 11:30:00 GMT+0530 (India Standard Time),""19024.50"",""19024.50"",""18978.55"",""19022.15"",""36.22"""
"Mon Nov 08 2021 11:45:00 GMT+0530 (India Standard Time),""19022.30"",""19061.80"",""19020.65"",""19043.90"",""100.38"""
"Mon Nov 08 2021 12:00:00 GMT+0530 (India Standard Time),""19043.65"",""19124.85"",""19042.45"",""19094.10"",""164.93"""
"Mon Nov 08 2021 12:15:00 GMT+0530 (India Standard Time),""19096.90"",""19131.55"",""19079.40"",""19096.80"",""178.99"""
"Mon Nov 08 2021 12:30:00 GMT+0530 (India Standard Time),""19096.45"",""19124.25"",""19093.05"",""19123.15"",""177.56"""
"Mon Nov 08 2021 12:45:00 GMT+0530 (India Standard Time),""19122.55"",""19160.05"",""19113.85"",""19143.90"",""189.51"""
"Mon Nov 08 2021 13:00:00 GMT+0530 (India Standard Time),""19144.35"",""19180.20"",""19129.75"",""19180.20"",""190.18"""
"Mon Nov 08 2021 13:15:00 GMT+0530 (India Standard Time),""19182.15"",""19184.00"",""19141.30"",""19170.85"",""156.67"""
"Mon Nov 08 2021 13:30:00 GMT+0530 (India Standard Time),""19170.75"",""19203.50"",""19140.45"",""19203.50"",""147.71"""
"Mon Nov 08 2021 13:45:00 GMT+0530 (India Standard Time),""19205.20"",""19215.30"",""19187.15"",""19206.25"",""143.13"""
"Mon Nov 08 2021 14:00:00 GMT+0530 (India Standard Time),""19206.90"",""19248.10"",""19199.50"",""19231.40"",""142.71"""
"Mon Nov 08 2021 14:15:00 GMT+0530 (India Standard Time),""19230.60"",""19244.85"",""19208.75"",""19244.25"",""129.68"""
"Mon Nov 08 2021 14:30:00 GMT+0530 (India Standard Time),""19242.75"",""19258.25"",""19204.55"",""19235.10"",""115.26"""
"Mon Nov 08 2021 14:45:00 GMT+0530 (India Standard Time),""19235.40"",""19239.60"",""19200.95"",""19229.55"",""96.68"""
"Mon Nov 08 2021 15:00:00 GMT+0530 (India Standard Time),""19232.10"",""19241.20"",""19172.50"",""19214.55"",""76.85"""
"Mon Nov 08 2021 15:15:00 GMT+0530 (India Standard Time),""19215.25"",""19240.50"",""19209.25"",""19231.70"",""85.10"""
"Tue Nov 09 2021 09:15:00 GMT+0530 (India Standard Time),""19212.30"",""19216.80"",""19142.00"",""19157.25"",""29.31"""
"Tue Nov 09 2021 09:30:00 GMT+0530 (India Standard Time),""19156.50"",""19225.95"",""19145.90"",""19201.30"",""43.32"""
"Tue Nov 09 2021 09:45:00 GMT+0530 (India Standard Time),""19200.55"",""19205.85"",""19131.10"",""19144.25"",""5.13"""
"Tue Nov 09 2021 10:00:00 GMT+0530 (India Standard Time),""19143.55"",""19163.00"",""19124.80"",""19137.80"",""-26.07"""
"Tue Nov 09 2021 10:15:00 GMT+0530 (India Standard Time),""19138.10"",""19158.00"",""19111.00"",""19119.70"",""-58.79"""
"Tue Nov 09 2021 10:30:00 GMT+0530 (India Standard Time),""19118.65"",""19136.25"",""19113.95"",""19125.80"",""-79.64"""
"Tue Nov 09 2021 10:45:00 GMT+0530 (India Standard Time),""19124.95"",""19128.05"",""19084.65"",""19113.85"",""-113.04"""
"Tue Nov 09 2021 11:00:00 GMT+0530 (India Standard Time),""19113.70"",""19120.15"",""19083.50"",""19084.50"",""-134.14"""
"Tue Nov 09 2021 11:15:00 GMT+0530 (India Standard Time),""19085.60"",""19112.40"",""19068.05"",""19109.90"",""-128.59"""
"Tue Nov 09 2021 11:30:00 GMT+0530 (India Standard Time),""19110.70"",""19133.35"",""19108.00"",""19112.85"",""-87.65"""
"Tue Nov 09 2021 11:45:00 GMT+0530 (India Standard Time),""19113.75"",""19136.85"",""19109.30"",""19125.95"",""-70.83"""
"Tue Nov 09 2021 12:00:00 GMT+0530 (India Standard Time),""19127.70"",""19134.35"",""19100.75"",""19109.00"",""-77.02"""
"Tue Nov 09 2021 12:15:00 GMT+0530 (India Standard Time),""19109.40"",""19113.10"",""19079.30"",""19091.10"",""-95.88"""
"Tue Nov 09 2021 12:30:00 GMT+0530 (India Standard Time),""19090.00"",""19100.50"",""19083.00"",""19097.30"",""-88.07"""
"Tue Nov 09 2021 12:45:00 GMT+0530 (India Standard Time),""19097.30"",""19114.25"",""19088.30"",""19105.95"",""-69.38"""
"Tue Nov 09 2021 13:00:00 GMT+0530 (India Standard Time),""19106.45"",""19118.30"",""19084.70"",""19106.15"",""-64.88"""
"Tue Nov 09 2021 13:15:00 GMT+0530 (India Standard Time),""19106.55"",""19108.75"",""19090.25"",""19093.45"",""-70.36"""
"Tue Nov 09 2021 13:30:00 GMT+0530 (India Standard Time),""19093.95"",""19130.05"",""19014.40"",""19056.60"",""-124.34"""
"Tue Nov 09 2021 13:45:00 GMT+0530 (India Standard Time),""19054.20"",""19065.80"",""19036.95"",""19062.70"",""-144.54"""
"Tue Nov 09 2021 14:00:00 GMT+0530 (India Standard Time),""19063.00"",""19076.55"",""19047.60"",""19059.10"",""-130.77"""
"Tue Nov 09 2021 14:15:00 GMT+0530 (India Standard Time),""19058.25"",""19093.15"",""19057.50"",""19084.10"",""-81.90"""
"Tue Nov 09 2021 14:30:00 GMT+0530 (India Standard Time),""19082.75"",""19088.35"",""19056.55"",""19058.20"",""-108.03"""
"Tue Nov 09 2021 14:45:00 GMT+0530 (India Standard Time),""19057.85"",""19073.60"",""19031.85"",""19049.35"",""-147.46"""
"Tue Nov 09 2021 15:00:00 GMT+0530 (India Standard Time),""19050.25"",""19089.05"",""19050.25"",""19074.00"",""-73.20"""
"Tue Nov 09 2021 15:15:00 GMT+0530 (India Standard Time),""19074.55"",""19116.95"",""19072.05"",""19087.90"",""4.78"""
"Wed Nov 10 2021 09:15:00 GMT+0530 (India Standard Time),""18995.20"",""18995.20"",""18892.20"",""18919.35"",""-367.87"""
"Wed Nov 10 2021 09:30:00 GMT+0530 (India Standard Time),""18920.10"",""18940.10"",""18892.90"",""18901.50"",""-303.07"""
"Wed Nov 10 2021 09:45:00 GMT+0530 (India Standard Time),""18902.25"",""18936.20"",""18874.70"",""18922.95"",""-224.80"""
"Wed Nov 10 2021 10:00:00 GMT+0530 (India Standard Time),""18923.05"",""18969.30"",""18917.75"",""18956.25"",""-138.21"""
"Wed Nov 10 2021 10:15:00 GMT+0530 (India Standard Time),""18956.20"",""18966.35"",""18945.55"",""18948.60"",""-108.27"""
"Wed Nov 10 2021 10:30:00 GMT+0530 (India Standard Time),""18948.35"",""18960.20"",""18910.20"",""18916.10"",""-113.83"""
"Wed Nov 10 2021 10:45:00 GMT+0530 (India Standard Time),""18917.25"",""18929.00"",""18899.95"",""18914.60"",""-109.32"""
"Wed Nov 10 2021 11:00:00 GMT+0530 (India Standard Time),""18913.65"",""18921.15"",""18904.95"",""18919.95"",""-94.31"""
"Wed Nov 10 2021 11:15:00 GMT+0530 (India Standard Time),""18919.80"",""18932.65"",""18913.15"",""18916.85"",""-79.17"""
"Wed Nov 10 2021 11:30:00 GMT+0530 (India Standard Time),""18917.70"",""18929.50"",""18909.85"",""18920.25"",""-72.09"""
"Wed Nov 10 2021 11:45:00 GMT+0530 (India Standard Time),""18920.05"",""18931.35"",""18900.25"",""18914.15"",""-69.52"""
"Wed Nov 10 2021 12:00:00 GMT+0530 (India Standard Time),""18912.25"",""18927.65"",""18907.85"",""18923.70"",""-60.17"""
"Wed Nov 10 2021 12:15:00 GMT+0530 (India Standard Time),""18923.30"",""18964.10"",""18917.95"",""18942.90"",""-34.99"""
"Wed Nov 10 2021 12:30:00 GMT+0530 (India Standard Time),""18942.45"",""18948.45"",""18930.85"",""18938.20"",""-33.92"""
"Wed Nov 10 2021 12:45:00 GMT+0530 (India Standard Time),""18938.15"",""18954.15"",""18923.75"",""18925.85"",""-35.51"""
"Wed Nov 10 2021 13:00:00 GMT+0530 (India Standard Time),""18923.35"",""18950.00"",""18923.35"",""18947.35"",""-23.95"""
"Wed Nov 10 2021 13:15:00 GMT+0530 (India Standard Time),""18947.30"",""18951.90"",""18930.65"",""18939.05"",""-17.65"""
"Wed Nov 10 2021 13:30:00 GMT+0530 (India Standard Time),""18938.60"",""19038.00"",""18937.30"",""18992.85"",""88.46"""
"Wed Nov 10 2021 13:45:00 GMT+0530 (India Standard Time),""18991.70"",""19041.40"",""18991.70"",""19028.35"",""180.41"""
"Wed Nov 10 2021 14:00:00 GMT+0530 (India Standard Time),""19027.80"",""19054.85"",""19020.30"",""19035.50"",""265.34"""
"Wed Nov 10 2021 14:15:00 GMT+0530 (India Standard Time),""19035.00"",""19039.65"",""19013.70"",""19029.40"",""182.18"""
"Wed Nov 10 2021 14:30:00 GMT+0530 (India Standard Time),""19028.40"",""19033.85"",""18972.55"",""18976.45"",""91.44"""
"Wed Nov 10 2021 14:45:00 GMT+0530 (India Standard Time),""18976.75"",""18999.00"",""18963.95"",""18989.65"",""61.02"""
"Wed Nov 10 2021 15:00:00 GMT+0530 (India Standard Time),""18989.20"",""19020.80"",""18988.70"",""19008.35"",""90.69"""
"Wed Nov 10 2021 15:15:00 GMT+0530 (India Standard Time),""19006.45"",""19027.30"",""18996.65"",""19006.55"",""85.99"""
"Thu Nov 11 2021 09:15:00 GMT+0530 (India Standard Time),""18948.10"",""18948.10"",""18873.20"",""18880.20"",""-96.66"""
"Thu Nov 11 2021 09:30:00 GMT+0530 (India Standard Time),""18881.35"",""18885.05"",""18854.05"",""18870.75"",""-137.68"""
"Thu Nov 11 2021 09:45:00 GMT+0530 (India Standard Time),""18873.70"",""18888.60"",""18843.35"",""18845.55"",""-142.72"""
"Thu Nov 11 2021 10:00:00 GMT+0530 (India Standard Time),""18845.10"",""18846.70"",""18804.35"",""18806.35"",""-179.04"""
"Thu Nov 11 2021 10:15:00 GMT+0530 (India Standard Time),""18806.30"",""18809.10"",""18765.05"",""18769.00"",""-199.14"""
"Thu Nov 11 2021 10:30:00 GMT+0530 (India Standard Time),""18771.85"",""18792.95"",""18758.40"",""18788.05"",""-168.25"""
"Thu Nov 11 2021 10:45:00 GMT+0530 (India Standard Time),""18791.10"",""18810.85"",""18781.60"",""18799.25"",""-126.31"""
"Thu Nov 11 2021 11:00:00 GMT+0530 (India Standard Time),""18798.40"",""18814.20"",""18784.45"",""18797.85"",""-106.72"""
"Thu Nov 11 2021 11:15:00 GMT+0530 (India Standard Time),""18798.50"",""18821.35"",""18791.20"",""18804.60"",""-88.49"""
"Thu Nov 11 2021 11:30:00 GMT+0530 (India Standard Time),""18804.60"",""18812.55"",""18786.55"",""18797.50"",""-83.65"""
"Thu Nov 11 2021 11:45:00 GMT+0530 (India Standard Time),""18798.60"",""18819.25"",""18786.15"",""18816.10"",""-69.97"""
"Thu Nov 11 2021 12:00:00 GMT+0530 (India Standard Time),""18816.70"",""18823.05"",""18776.00"",""18776.20"",""-73.68"""
"Thu Nov 11 2021 12:15:00 GMT+0530 (India Standard Time),""18774.05"",""18781.65"",""18754.25"",""18766.15"",""-83.88"""
"Thu Nov 11 2021 12:30:00 GMT+0530 (India Standard Time),""18766.20"",""18777.45"",""18737.25"",""18753.50"",""-86.70"""
"Thu Nov 11 2021 12:45:00 GMT+0530 (India Standard Time),""18753.30"",""18775.85"",""18751.00"",""18774.45"",""-73.88"""
"Thu Nov 11 2021 13:00:00 GMT+0530 (India Standard Time),""18775.95"",""18797.15"",""18765.55"",""18794.00"",""-54.38"""
"Thu Nov 11 2021 13:15:00 GMT+0530 (India Standard Time),""18794.35"",""18806.20"",""18758.80"",""18802.75"",""-47.27"""
"Thu Nov 11 2021 13:30:00 GMT+0530 (India Standard Time),""18805.05"",""18812.05"",""18766.95"",""18776.90"",""-48.72"""
"Thu Nov 11 2021 13:45:00 GMT+0530 (India Standard Time),""18777.40"",""18778.25"",""18729.50"",""18740.90"",""-101.35"""
"Thu Nov 11 2021 14:00:00 GMT+0530 (India Standard Time),""18740.90"",""18748.55"",""18711.05"",""18718.50"",""-165.09"""
"Thu Nov 11 2021 14:15:00 GMT+0530 (India Standard Time),""18718.90"",""18742.90"",""18690.45"",""18738.55"",""-165.54"""
"Thu Nov 11 2021 14:30:00 GMT+0530 (India Standard Time),""18737.55"",""18759.55"",""18733.35"",""18738.85"",""-104.82"""
"Thu Nov 11 2021 14:45:00 GMT+0530 (India Standard Time),""18740.70"",""18775.90"",""18725.65"",""18755.35"",""-71.39"""
"Thu Nov 11 2021 15:00:00 GMT+0530 (India Standard Time),""18754.75"",""18791.50"",""18753.55"",""18766.75"",""-10.49"""
"Thu Nov 11 2021 15:15:00 GMT+0530 (India Standard Time),""18767.15"",""18791.40"",""18763.30"",""18773.15"",""7.57"""
"Fri Nov 12 2021 09:15:00 GMT+0530 (India Standard Time),""18855.85"",""18895.00"",""18831.50"",""18870.50"",""237.58"""
"Fri Nov 12 2021 09:30:00 GMT+0530 (India Standard Time),""18872.95"",""18896.65"",""18819.75"",""18826.45"",""165.01"""
"Fri Nov 12 2021 09:45:00 GMT+0530 (India Standard Time),""18826.45"",""18864.85"",""18824.00"",""18859.85"",""149.59"""
"Fri Nov 12 2021 10:00:00 GMT+0530 (India Standard Time),""18860.30"",""18866.45"",""18820.35"",""18822.05"",""110.63"""
"Fri Nov 12 2021 10:15:00 GMT+0530 (India Standard Time),""18821.45"",""18831.30"",""18776.70"",""18802.10"",""39.55"""
"Fri Nov 12 2021 10:30:00 GMT+0530 (India Standard Time),""18802.05"",""18806.40"",""18769.25"",""18788.80"",""9.58"""
"Fri Nov 12 2021 10:45:00 GMT+0530 (India Standard Time),""18788.85"",""18796.30"",""18764.80"",""18786.55"",""-1.68"""
"Fri Nov 12 2021 11:00:00 GMT+0530 (India Standard Time),""18786.70"",""18814.90"",""18786.25"",""18813.75"",""43.39"""
"Fri Nov 12 2021 11:15:00 GMT+0530 (India Standard Time),""18813.75"",""18832.85"",""18807.85"",""18829.85"",""74.75"""
"Fri Nov 12 2021 11:30:00 GMT+0530 (India Standard Time),""18829.75"",""18857.70"",""18829.75"",""18849.00"",""104.97"""
"Fri Nov 12 2021 11:45:00 GMT+0530 (India Standard Time),""18849.10"",""18861.55"",""18827.75"",""18855.25"",""96.25"""
"Fri Nov 12 2021 12:00:00 GMT+0530 (India Standard Time),""18855.05"",""18865.40"",""18832.65"",""18843.85"",""84.08"""
"Fri Nov 12 2021 12:15:00 GMT+0530 (India Standard Time),""18843.70"",""18859.10"",""18837.95"",""18853.35"",""80.07"""
"Fri Nov 12 2021 12:30:00 GMT+0530 (India Standard Time),""18853.10"",""18873.30"",""18852.10"",""18866.00"",""93.22"""
"Fri Nov 12 2021 12:45:00 GMT+0530 (India Standard Time),""18864.70"",""18892.40"",""18857.45"",""18871.55"",""101.30"""
"Fri Nov 12 2021 13:00:00 GMT+0530 (India Standard Time),""18871.60"",""18897.25"",""18867.90"",""18896.65"",""118.20"""
"Fri Nov 12 2021 13:15:00 GMT+0530 (India Standard Time),""18897.00"",""18914.10"",""18892.45"",""18907.35"",""141.34"""
"Fri Nov 12 2021 13:30:00 GMT+0530 (India Standard Time),""18908.40"",""18935.95"",""18907.20"",""18920.65"",""164.85"""
"Fri Nov 12 2021 13:45:00 GMT+0530 (India Standard Time),""18920.15"",""18930.45"",""18911.20"",""18920.05"",""155.31"""
"Fri Nov 12 2021 14:00:00 GMT+0530 (India Standard Time),""18919.50"",""18963.90"",""18893.65"",""18957.20"",""165.78"""
"Fri Nov 12 2021 14:15:00 GMT+0530 (India Standard Time),""18957.85"",""18967.80"",""18928.05"",""18933.85"",""147.46"""
"Fri Nov 12 2021 14:30:00 GMT+0530 (India Standard Time),""18934.10"",""18986.90"",""18934.10"",""18975.85"",""154.20"""
"Fri Nov 12 2021 14:45:00 GMT+0530 (India Standard Time),""18976.50"",""18995.10"",""18974.15"",""18974.15"",""148.44"""
"Fri Nov 12 2021 15:00:00 GMT+0530 (India Standard Time),""18974.45"",""18985.40"",""18959.60"",""18968.05"",""116.94"""
"Fri Nov 12 2021 15:15:00 GMT+0530 (India Standard Time),""18968.50"",""18989.40"",""18965.75"",""18987.75"",""115.25"""
"Mon Nov 15 2021 09:15:00 GMT+0530 (India Standard Time),""19031.75"",""19119.45"",""19031.75"",""19051.70"",""190.26"""
"Mon Nov 15 2021 09:30:00 GMT+0530 (India Standard Time),""19052.70"",""19074.40"",""19032.65"",""19052.75"",""154.86"""
"Mon Nov 15 2021 09:45:00 GMT+0530 (India Standard Time),""19052.55"",""19056.90"",""18997.15"",""19008.25"",""107.16"""
"Mon Nov 15 2021 10:00:00 GMT+0530 (India Standard Time),""19008.10"",""19016.85"",""18972.65"",""18984.35"",""66.63"""
"Mon Nov 15 2021 10:15:00 GMT+0530 (India Standard Time),""18985.70"",""18993.50"",""18945.40"",""18962.60"",""33.49"""
"Mon Nov 15 2021 10:30:00 GMT+0530 (India Standard Time),""18962.50"",""18995.40"",""18955.70"",""18984.15"",""41.60"""
"Mon Nov 15 2021 10:45:00 GMT+0530 (India Standard Time),""18983.15"",""18985.85"",""18959.65"",""18985.50"",""34.04"""
"Mon Nov 15 2021 11:00:00 GMT+0530 (India Standard Time),""18984.95"",""18989.45"",""18960.45"",""18966.65"",""21.04"""
"Mon Nov 15 2021 11:15:00 GMT+0530 (India Standard Time),""18966.50"",""18977.90"",""18938.65"",""18938.65"",""-21.17"""
"Mon Nov 15 2021 11:30:00 GMT+0530 (India Standard Time),""18938.40"",""18949.25"",""18920.30"",""18920.30"",""-72.51"""
"Mon Nov 15 2021 11:45:00 GMT+0530 (India Standard Time),""18921.30"",""18935.85"",""18902.10"",""18935.10"",""-92.88"""
"Mon Nov 15 2021 12:00:00 GMT+0530 (India Standard Time),""18933.55"",""18936.15"",""18916.70"",""18919.75"",""-98.35"""
"Mon Nov 15 2021 12:15:00 GMT+0530 (India Standard Time),""18917.95"",""18930.25"",""18908.95"",""18920.30"",""-107.53"""
"Mon Nov 15 2021 12:30:00 GMT+0530 (India Standard Time),""18920.05"",""18954.90"",""18920.05"",""18937.60"",""-72.68"""
"Mon Nov 15 2021 12:45:00 GMT+0530 (India Standard Time),""18937.50"",""18962.95"",""18934.00"",""18955.60"",""-45.02"""
"Mon Nov 15 2021 13:00:00 GMT+0530 (India Standard Time),""18955.50"",""18960.50"",""18894.30"",""18909.75"",""-106.06"""
"Mon Nov 15 2021 13:15:00 GMT+0530 (India Standard Time),""18907.20"",""18936.25"",""18898.40"",""18917.40"",""-101.70"""
"Mon Nov 15 2021 13:30:00 GMT+0530 (India Standard Time),""18917.05"",""18945.30"",""18913.80"",""18929.55"",""-68.92"""
"Mon Nov 15 2021 13:45:00 GMT+0530 (India Standard Time),""18929.05"",""18941.95"",""18918.10"",""18934.85"",""-58.95"""
"Mon Nov 15 2021 14:00:00 GMT+0530 (India Standard Time),""18934.70"",""18966.70"",""18934.15"",""18957.80"",""-15.82"""
"Mon Nov 15 2021 14:15:00 GMT+0530 (India Standard Time),""18957.95"",""18975.50"",""18945.90"",""18966.85"",""16.93"""
"Mon Nov 15 2021 14:30:00 GMT+0530 (India Standard Time),""18966.60"",""18969.05"",""18924.40"",""18952.15"",""-5.87"""
"Mon Nov 15 2021 14:45:00 GMT+0530 (India Standard Time),""18951.80"",""18958.85"",""18938.85"",""18952.90"",""11.63"""
"Mon Nov 15 2021 15:00:00 GMT+0530 (India Standard Time),""18952.45"",""18970.10"",""18949.40"",""18959.70"",""55.55"""
"Mon Nov 15 2021 15:15:00 GMT+0530 (India Standard Time),""18959.35"",""18967.90"",""18932.35"",""18933.00"",""0.77"""
"Tue Nov 16 2021 09:15:00 GMT+0530 (India Standard Time),""18945.00"",""18962.15"",""18850.20"",""18886.80"",""-161.67"""
"Tue Nov 16 2021 09:30:00 GMT+0530 (India Standard Time),""18888.50"",""18898.45"",""18836.70"",""18844.95"",""-266.24"""
"Tue Nov 16 2021 09:45:00 GMT+0530 (India Standard Time),""18844.25"",""18868.70"",""18824.15"",""18861.30"",""-245.84"""
"Tue Nov 16 2021 10:00:00 GMT+0530 (India Standard Time),""18861.35"",""18888.15"",""18851.40"",""18886.35"",""-144.37"""
"Tue Nov 16 2021 10:15:00 GMT+0530 (India Standard Time),""18886.30"",""18888.25"",""18861.75"",""18863.75"",""-130.83"""
"Tue Nov 16 2021 10:30:00 GMT+0530 (India Standard Time),""18863.55"",""18865.35"",""18841.40"",""18860.30"",""-140.46"""
"Tue Nov 16 2021 10:45:00 GMT+0530 (India Standard Time),""18860.90"",""18874.85"",""18846.55"",""18852.70"",""-113.88"""
"Tue Nov 16 2021 11:00:00 GMT+0530 (India Standard Time),""18853.10"",""18858.05"",""18824.75"",""18832.85"",""-127.91"""
"Tue Nov 16 2021 11:15:00 GMT+0530 (India Standard Time),""18831.30"",""18853.00"",""18813.05"",""18847.35"",""-112.04"""
"Tue Nov 16 2021 11:30:00 GMT+0530 (India Standard Time),""18846.75"",""18870.80"",""18842.20"",""18866.15"",""-68.36"""
"Tue Nov 16 2021 11:45:00 GMT+0530 (India Standard Time),""18865.20"",""18867.50"",""18856.15"",""18861.10"",""-59.17"""
"Tue Nov 16 2021 12:00:00 GMT+0530 (India Standard Time),""18860.75"",""18902.15"",""18858.45"",""18895.35"",""-18.56"""
"Tue Nov 16 2021 12:15:00 GMT+0530 (India Standard Time),""18894.30"",""18906.85"",""18870.70"",""18874.15"",""-17.78"""
"Tue Nov 16 2021 12:30:00 GMT+0530 (India Standard Time),""18873.95"",""18880.35"",""18858.70"",""18868.25"",""-39.02"""
"Tue Nov 16 2021 12:45:00 GMT+0530 (India Standard Time),""18867.75"",""18880.55"",""18860.85"",""18877.70"",""-27.85"""
"Tue Nov 16 2021 13:00:00 GMT+0530 (India Standard Time),""18877.95"",""18911.95"",""18875.25"",""18907.60"",""31.78"""
"Tue Nov 16 2021 13:15:00 GMT+0530 (India Standard Time),""18908.40"",""18917.85"",""18892.30"",""18897.35"",""51.20"""
"Tue Nov 16 2021 13:30:00 GMT+0530 (India Standard Time),""18897.80"",""18899.80"",""18880.75"",""18885.25"",""28.35"""
"Tue Nov 16 2021 13:45:00 GMT+0530 (India Standard Time),""18884.65"",""18891.10"",""18875.95"",""18886.15"",""33.57"""
"Tue Nov 16 2021 14:00:00 GMT+0530 (India Standard Time),""18885.25"",""18896.55"",""18845.60"",""18848.55"",""-31.81"""
"Tue Nov 16 2021 14:15:00 GMT+0530 (India Standard Time),""18848.85"",""18848.85"",""18776.65"",""18777.65"",""-251.37"""
"Tue Nov 16 2021 14:30:00 GMT+0530 (India Standard Time),""18777.90"",""18811.40"",""18770.10"",""18804.25"",""-218.99"""
"Tue Nov 16 2021 14:45:00 GMT+0530 (India Standard Time),""18802.70"",""18822.90"",""18794.20"",""18822.70"",""-139.55"""
"Tue Nov 16 2021 15:00:00 GMT+0530 (India Standard Time),""18823.05"",""18835.75"",""18803.60"",""18805.00"",""-115.55"""
"Tue Nov 16 2021 15:15:00 GMT+0530 (India Standard Time),""18805.60"",""18810.35"",""18769.10"",""18777.40"",""-157.04"""
"Wed Nov 17 2021 09:15:00 GMT+0530 (India Standard Time),""18707.85"",""18725.10"",""18659.45"",""18709.75"",""-258.43"""
"Wed Nov 17 2021 09:30:00 GMT+0530 (India Standard Time),""18710.80"",""18753.10"",""18704.00"",""18751.65"",""-158.24"""
"Wed Nov 17 2021 09:45:00 GMT+0530 (India Standard Time),""18752.55"",""18793.40"",""18736.40"",""18752.20"",""-104.10"""
"Wed Nov 17 2021 10:00:00 GMT+0530 (India Standard Time),""18752.05"",""18807.30"",""18745.45"",""18791.35"",""-67.39"""
"Wed Nov 17 2021 10:15:00 GMT+0530 (India Standard Time),""18790.15"",""18828.30"",""18781.10"",""18825.25"",""-24.84"""
"Wed Nov 17 2021 10:30:00 GMT+0530 (India Standard Time),""18825.65"",""18865.85"",""18808.65"",""18852.50"",""17.30"""
"Wed Nov 17 2021 10:45:00 GMT+0530 (India Standard Time),""18850.70"",""18857.45"",""18810.70"",""18813.30"",""0.87"""
"Wed Nov 17 2021 11:00:00 GMT+0530 (India Standard Time),""18812.50"",""18852.05"",""18808.85"",""18844.75"",""16.72"""
"Wed Nov 17 2021 11:15:00 GMT+0530 (India Standard Time),""18844.20"",""18844.25"",""18819.60"",""18830.30"",""14.40"""
"Wed Nov 17 2021 11:30:00 GMT+0530 (India Standard Time),""18830.10"",""18834.65"",""18790.35"",""18797.05"",""-19.16"""
"Wed Nov 17 2021 11:45:00 GMT+0530 (India Standard Time),""18797.80"",""18814.05"",""18778.05"",""18786.05"",""-38.03"""
"Wed Nov 17 2021 12:00:00 GMT+0530 (India Standard Time),""18785.50"",""18794.90"",""18750.85"",""18775.15"",""-65.79"""
"Wed Nov 17 2021 12:15:00 GMT+0530 (India Standard Time),""18774.90"",""18786.25"",""18745.20"",""18748.40"",""-84.15"""
"Wed Nov 17 2021 12:30:00 GMT+0530 (India Standard Time),""18747.30"",""18764.85"",""18735.35"",""18753.05"",""-93.25"""
"Wed Nov 17 2021 12:45:00 GMT+0530 (India Standard Time),""18753.10"",""18754.15"",""18715.35"",""18742.10"",""-110.12"""
"Wed Nov 17 2021 13:00:00 GMT+0530 (India Standard Time),""18742.15"",""18776.30"",""18738.60"",""18775.55"",""-47.96"""
"Wed Nov 17 2021 13:15:00 GMT+0530 (India Standard Time),""18775.40"",""18792.25"",""18760.40"",""18791.90"",""-8.01"""
"Wed Nov 17 2021 13:30:00 GMT+0530 (India Standard Time),""18792.65"",""18802.40"",""18773.15"",""18788.25"",""8.93"""
"Wed Nov 17 2021 13:45:00 GMT+0530 (India Standard Time),""18788.50"",""18810.35"",""18764.10"",""18773.55"",""0.73"""
"Wed Nov 17 2021 14:00:00 GMT+0530 (India Standard Time),""18773.65"",""18778.75"",""18726.15"",""18747.45"",""-67.56"""
"Wed Nov 17 2021 14:15:00 GMT+0530 (India Standard Time),""18747.10"",""18755.95"",""18727.80"",""18729.50"",""-108.76"""
"Wed Nov 17 2021 14:30:00 GMT+0530 (India Standard Time),""18728.35"",""18735.60"",""18720.20"",""18731.00"",""-127.73"""
"Wed Nov 17 2021 14:45:00 GMT+0530 (India Standard Time),""18730.40"",""18732.65"",""18704.25"",""18706.60"",""-144.42"""
"Wed Nov 17 2021 15:00:00 GMT+0530 (India Standard Time),""18705.85"",""18715.60"",""18678.05"",""18678.05"",""-163.44"""
"Wed Nov 17 2021 15:15:00 GMT+0530 (India Standard Time),""18679.45"",""18691.30"",""18653.70"",""18666.25"",""-172.40"""
"Thu Nov 18 2021 09:15:00 GMT+0530 (India Standard Time),""18677.10"",""18771.85"",""18641.05"",""18708.60"",""-98.73"""
"Thu Nov 18 2021 09:30:00 GMT+0530 (India Standard Time),""18703.60"",""18726.70"",""18670.60"",""18696.05"",""-104.74"""
"Thu Nov 18 2021 09:45:00 GMT+0530 (India Standard Time),""18696.20"",""18732.05"",""18691.20"",""18709.35"",""-73.51"""
"Thu Nov 18 2021 10:00:00 GMT+0530 (India Standard Time),""18711.45"",""18711.45"",""18665.50"",""18666.55"",""-118.97"""
"Thu Nov 18 2021 10:15:00 GMT+0530 (India Standard Time),""18666.10"",""18670.00"",""18601.25"",""18616.95"",""-190.10"""
"Thu Nov 18 2021 10:30:00 GMT+0530 (India Standard Time),""18618.75"",""18631.20"",""18573.95"",""18574.60"",""-211.50"""
